period,id,name,order,level,off_balance,unit,value
2022-Q4,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1393551000000.0
2022-Q4,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,3689730000000.0
2022-Q4,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,39243600000000.0
2022-Q4,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,21675000000.0
2022-Q4,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,119212621000000.0
2022-Q4,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-1430921000000.0
2022-Q4,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,382873000000.0
2022-Q4,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,186739860000000.0
2022-Q4,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,50374160000000.0
2022-Q4,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,117120779000000.0
2022-Q4,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,11599514000000.0
2022-Q4,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,19857500000000.0
2022-Q3,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,194182015000000.0
2022-Q3,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1648359000000.0
2022-Q3,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,1518840000000.0
2022-Q3,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,36056586000000.0
2022-Q3,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,22146000000.0
2022-Q3,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,110570201000000.0
2022-Q3,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-1608766000000.0
2022-Q3,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,343474000000.0
2022-Q3,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,168385288000000.0
2022-Q3,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,53503283000000.0
2022-Q3,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,95678811000000.0
2022-Q3,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,13520179000000.0
2022-Q3,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,15275000000000.0
2022-Q2,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,195057359000000.0
2022-Q2,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1631603000000.0
2022-Q2,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,2120958000000.0
2022-Q2,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,27914845000000.0
2022-Q2,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,22146000000.0
2022-Q2,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,109069670000000.0
2022-Q2,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-1401174000000.0
2022-Q2,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,320704000000.0
2022-Q2,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,170479188000000.0
2022-Q2,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,52121729000000.0
2022-Q2,BS_CUSTOMER_DEPOSITS,  ‣ Customer Deposits,54,2,False,VNĐ,98326314000000.0
2022-Q2,BS_VALUABLE_PAPERS_ISSUED,  ‣ Valuable Papers Issued,57,2,False,VNĐ,14329990000000.0
2022-Q2,BS_CHARTER_CAPITAL,    • Charter Capital,65,3,False,VNĐ,15275000000000.0
2022-Q1,BS_TOTAL_ASSETS,Total Assets,1,1,False,VNĐ,195740713000000.0
2022-Q1,BS_CASH_AND_PRECIOUS_METALS,Cash and Precious Metals,2,1,False,VNĐ,1521156000000.0
2022-Q1,BS_BALANCES_WITH_SBV,Balances With SBV,3,1,False,VNĐ,1258545000000.0
2022-Q1,BS_PLACEMENTS_AND_LOANS_TO_CREDIT_INSTITUTIONS,Placements and Loans to Credit Institutions,4,1,False,VNĐ,24105507000000.0
2022-Q1,BS_TRADING_SECURITIES,Trading Securities,8,1,False,VNĐ,23487000000.0
2022-Q1,BS_LOANS_TO_CUSTOMERS,Loans to Customers,12,1,False,VNĐ,108842985000000.0
2022-Q1,BS_PROVISION_LOANS_TO_CUSTOMERS,  ‣ Provision Loans to Customers,14,2,False,VNĐ,-1735520000000.0
2022-Q1,BS_FIXED_ASSETS,Fixed Assets,28,1,False,VNĐ,294401000000.0
2022-Q1,BS_TOTAL_LIABILITIES,Total Liabilities,49,1,False,VNĐ,172625864000000.0
2022-Q1,BS_PLACEMENTS_AND_BORROWINGS_FROM_CREDIT_INSTITUTIONS,  ‣ Placements and Borrowings from Credit Institutions,51,2,False,VNĐ,58067553000000.0
