date,omo,fx,OMO_z,FX_z,LPI_components,LPI
2022-08-04,3809.59,24200.0,-0.5358365790867876,-1.8237692183817968,2,-1.1798028987342923
2022-08-05,15900.1,24200.0,-1.6426164844905302,-1.7683241037668895,2,-1.7054702941287099
2022-08-08,14999.9,24208.0,-1.5110072469678366,-0.6599063381148232,2,-1.0854567925413299
2022-08-09,8999.9,24020.0,-0.9308884516334821,-1.9087521013874447,2,-1.4198202765104635
2022-08-10,4999.7,23880.0,-0.5441098618777764,-2.7671352509631864,2,-1.6556225564204814
2022-08-11,2988.87,23880.0,-0.3497811857914027,-2.1578797400218646,2,-1.2538304629066337
2022-08-12,1914.53,24050.0,-0.24584846201533914,-1.0043380672082913,2,-0.6250932646118152
2022-08-15,-20137.1,24000.0,1.741939229388441,-1.3451112780803818,2,0.19841397565402963
2022-08-16,-33599.69,23980.0,2.7443270733279252,-0.260308850814034,2,1.2420091112569456
2022-08-17,-36604.11,23980.0,2.772996980708721,0.6259478312060182,2,1.6994724059573696
2022-08-18,1753.26,23980.0,-0.3148158381159875,0.606869729236852,2,0.14602694556043225
2022-08-19,450.65,24000.0,-0.2088258841595937,-0.3578324527224501,2,-0.2833291684410219
2022-08-22,15637.1,24120.0,-1.387506165504411,0.7137082084200166,2,-0.3368989785421972
2022-08-23,15820.56,24140.0,-1.3598054365021692,0.9416144289672025,2,-0.20909550376748337
2022-08-24,8841.49,24160.0,-0.7997485005128622,1.0393257698055212,2,0.1197886346463295
2022-08-25,4807.87,24160.0,-0.47959197224898253,1.011499144524561,2,0.2659535861377892
2022-08-26,-4415.18,24160.0,0.22862417457449896,0.861057694475452,2,0.5448409345249755
2022-08-29,424.4,24150.0,-0.1451115348752125,0.04783663528145808,2,-0.04863744979687721
2022-08-30,20731.75,24140.0,-1.6485154187844995,-0.1357724422435399,2,-0.8921439305140197
2022-08-31,31762.62,24120.0,-2.3249881276429245,-0.3726616103049291,2,-1.3488248689739268
2022-09-01,,24120.0,,-0.36208023603476025,1,
2022-09-02,,24120.0,,-0.35154989775344764,1,
2022-09-05,14575.6,24220.0,-1.043778368632557,0.32607410288865585,2,-0.3588521328719506
2022-09-06,5047.38,24220.0,-0.37047940106176935,0.3791598554234055,2,0.004340227180818085
2022-09-07,18720.04,24220.0,-1.2842540099165765,0.49133715353920565,2,-0.3964584281886854
2022-09-08,9808.75,24140.0,-0.6567080605475125,-0.0023871293064912703,2,-0.3295475949270019
2022-09-09,10000.0,24140.0,-0.6554733843319057,-0.004440874741856235,2,-0.329957129536881
2022-09-12,-3000.0,24160.0,0.22908661790539223,-0.48513822080496005,2,-0.12802580144978393
2022-09-13,-7000.0,24140.0,0.4932199134199562,-0.5939709566390243,2,-0.05037552160953407
2022-09-14,-27720.05,24140.0,1.8672597984536246,-0.5801093635685247,2,0.64357521744255
2022-09-15,-14220.37,24030.0,1.0086608952765066,-0.7479117184753553,2,0.13037458840057564
2022-09-16,-7700.0,24030.0,0.5813682304539737,-0.7303614528110307,2,-0.07449661117852852
2022-09-19,-13700.0,24160.0,1.0055259716519873,-0.06382080600418422,2,0.4708525828239015
2022-09-20,-10600.0,24150.0,0.7968043089004658,-0.0053042598943723275,2,0.39575002450304675
2022-09-21,-12999.89,24130.0,0.933719748199744,-0.1264374101751879,2,0.4036411690122781
2022-09-22,-1338.38,24130.0,0.12947846023128637,0.5298941332952729,2,0.32968629676327965
2022-09-23,4000.0,24130.0,-0.2396312726890544,0.5186186267613219,2,0.13949367703613375
2022-09-26,14200.0,24270.0,-0.9364270290111097,0.5609831090228319,2,-0.18772195999413893
2022-09-27,7600.1,24290.0,-0.4446485610967163,0.7225613466397995,2,0.13895639277154162
2022-09-28,10000.2,24290.0,-0.5911926770928352,0.8279338986727955,2,0.11837061078998018
2022-09-29,-3297.15,24290.0,0.3912843589435161,0.8175578634462417,2,0.604421111194879
2022-09-30,-400.0,24200.0,0.1987826897618528,0.28837549592586625,2,0.24357909284385953
2022-10-03,2000.0,24200.0,0.03997247572497661,-0.5175538299711685,2,-0.23879067712309596
2022-10-04,11000.0,24200.0,-0.619369552122492,-0.6109079197846471,2,-0.6151387359535696
2022-10-05,19000.0,24100.0,-1.1765336318656665,-1.1787643971894721,2,-1.1776490145275693
2022-10-06,2217.69,24120.0,0.05349152660630601,-1.0250816209020328,2,-0.4857950471478634
2022-10-07,2771.36,24130.0,0.013884975473200192,-0.3849056322640009,2,-0.18551032839540035
2022-10-10,18679.95,24260.0,-1.1390485799718826,0.5547715373564844,2,-0.2921385213076991
2022-10-11,21087.96,24260.0,-1.2918109910144087,0.6115821063767127,2,-0.34011444231884796
2022-10-12,21666.22,24350.0,-1.304671035122349,1.9771474038600279,2,0.33623818436883945
2022-10-13,22716.17,24330.0,-1.370884236893336,1.6518669320047257,2,0.1404913475556948
2022-10-14,9011.31,24330.0,-0.39159596166480354,1.5182382069917462,2,0.5633211226634713
2022-10-17,1820.3,24520.0,0.10881905395554012,1.8638687774245501,2,0.9863439156900451
2022-10-18,,24600.0,,2.273054907079795,1,
2022-10-19,,24720.0,,2.3098907873630483,1,
2022-10-20,-19635.82,25100.0,1.5473318793295021,4.027204761712979,2,2.7872683205212407
2022-10-21,-15523.44,25120.0,1.220043011260835,3.587133507921308,2,2.4035882595910714
2022-10-24,-10920.3,25120.0,0.8929610415282674,2.4869394692467925,2,1.6899502553875299
2022-10-25,27912.02,25220.0,-1.7116255523737764,2.397178856276306,2,0.34277665195126483
2022-10-26,28658.54,25280.0,-1.6844549092554961,2.020621631612846,2,0.16808336117867484
2022-10-27,3999.51,25325.0,-0.036113048331330416,0.603553290294924,2,0.2837201209817968
2022-10-28,-3574.33,25280.0,0.4488950133722953,0.31287098752583126,2,0.3808830004490633
2022-10-31,-3073.27,25280.0,0.3953524600971591,0.297986402629765,2,0.34666943136346207
2022-11-01,5000.01,25450.0,-0.15417356908370164,0.5616947687044652,2,0.2037605998103818
2022-11-02,,25350.0,,-0.15695201878720486,1,
2022-11-03,9999.6,25350.0,-0.4806515458858771,-0.39558376270983736,2,-0.4381176542978572
2022-11-04,22541.33,25380.0,-1.2733876875503158,-0.07345725493877009,2,-0.6734224712445429
2022-11-07,9469.35,25350.0,-0.38645708702676684,-0.23929188294049766,2,-0.31287448498363224
2022-11-08,-3253.36,25300.0,0.5367231240403038,-1.258402916551014,2,-0.3608398962553551
2022-11-09,-15197.81,25220.0,1.5125442727054732,-1.135800536922252,2,0.18837186789161064
2022-11-10,,25195.0,,-1.2162193614316226,1,
2022-11-11,,25250.0,,-1.0887397306924051,1,
2022-11-14,-6354.97,25120.0,0.8035198205298051,-1.490741504499865,2,-0.34361084198503
2022-11-15,-27731.33,25120.0,2.240470006265061,-1.2264047060559058,2,0.5070326501045777
2022-11-16,,25000.0,,-1.3570207264039018,1,
2022-11-17,-2121.39,24938.0,0.3859125812140002,-1.46310609518629,2,-0.538596756986145
2022-11-18,-4946.97,24985.0,0.5853331687092693,-1.4395542034315358,2,-0.42711051736113326
2022-11-21,631.41,25000.0,0.19017100060986655,-0.8122271897145891,2,-0.31102809455236125
2022-11-22,2568.39,25050.0,0.028524077681451578,-0.5948244437899648,2,-0.2831501830542566
2022-11-23,24.22,25050.0,0.17541537877405144,-0.09651740446210785,2,0.039448987155971796
2022-11-24,2031.47,24940.0,0.024071348187524905,-0.30254142590900396,2,-0.1392350388607395
2022-11-25,1124.01,24980.0,0.09219984677077328,-0.3351197950129027,2,-0.1214599741210647
2022-11-28,-224.42,25050.0,0.1760976590564749,-0.10078518461082304,2,0.037656237222825927
2022-11-29,-1286.16,25020.0,0.24915811652181105,-0.43055273346959294,2,-0.09069730847389094
2022-11-30,-451.06,24960.0,0.15964686874204778,-0.6682326559471539,2,-0.254292893602553
2022-12-01,3121.39,24850.0,-0.1315345472708328,-0.6598499206947981,2,-0.39569223398281544
2022-12-02,937.82,24730.0,0.027719060720280297,-1.2982001545054256,2,-0.6352405468925726
2022-12-05,2308.82,24650.0,-0.07327182369154525,-1.8469468893456118,2,-0.9601093565185785
2022-12-06,37.61,24500.0,0.11783855524605663,-2.2167308798561156,2,-1.0494461623050295
2022-12-07,2202.44,24430.0,-0.01114066856848995,-2.146308531695902,2,-1.078724600132196
2022-12-08,623.49,24430.0,0.1476591105047922,-1.6797120175974372,2,-0.7660264535463225
2022-12-09,3023.99,24430.0,-0.04149624551092471,-1.2161146069631077,2,-0.6288054262370162
2022-12-12,-1069.55,24220.0,0.3384427525509215,-1.6354401575303292,2,-0.6484987024897039
2022-12-13,19670.83,24230.0,-1.4275567131534692,-1.0370161522972448,2,-1.232286432725357
2022-12-14,5693.25,24150.0,-0.17908476032470527,-1.0496806073442795,2,-0.6143826838344923
2022-12-15,-5.49,24130.0,0.3314050426583707,-1.0869543927129022,2,-0.37777467502726575
2022-12-16,2182.92,24035.0,0.13313007367205026,-1.372785952174368,2,-0.6198279392511589
2022-12-19,-5056.32,24100.0,0.7494343162355278,-0.4074983880586389,2,0.17096796408844445
2022-12-20,-26395.56,24180.0,2.4511729096128922,-0.15319737204701095,2,1.1489877687829406
2022-12-21,-21810.1,24100.0,1.9473570958302744,-0.14198362215676794,2,0.9026867368367533
2022-12-22,-17601.89,24010.0,1.5489854945845443,-0.3720868772024333,2,0.5884493086910555
2022-12-23,-23169.74,24000.0,1.8911291379753825,-0.06782903647716655,2,0.911650050749108
2022-12-26,-20216.9,23980.0,1.5920893582837876,-0.3634714612643981,2,0.6143089485096948
2022-12-27,-6149.94,23970.0,0.5142814279067315,-0.6694725827346102,2,-0.07759557741393935
2022-12-28,-9856.78,23970.0,0.7628372128524588,-0.39447629243537846,2,0.18418046020854015
2022-12-29,-7511.95,23820.0,0.5687128939603917,-0.6066849128631363,2,-0.0189860094513723
2022-12-30,6531.71,23775.0,-0.4925420708550439,-0.7187977048813978,2,-0.6056698878682208
2023-01-02,,23775.0,,-0.6315770981720998,1,
2023-01-03,3370.41,23800.0,-0.3159743765693862,-0.4946102748413759,2,-0.40529232570538104
2023-01-04,13409.05,23800.0,-1.1385109567368048,-0.4732033814122543,2,-0.8058571690745295
2023-01-05,7321.72,23680.0,-0.6955357008466594,-0.35178148734755227,2,-0.5236585940971058
2023-01-06,-10968.31,23740.0,0.7857854693668215,0.03604667634499086,2,0.41091607285590614
2023-01-09,-3568.97,23650.0,0.16533193076920574,-0.2670197357525076,2,-0.050843902491650925
2023-01-10,317.08,23520.0,-0.15483062516603863,-0.802691160984974,2,-0.4787608930755063
2023-01-11,-8853.06,23650.0,0.603648841066638,-0.2989314991544956,2,0.1523586709560712
2023-01-12,-1844.88,23485.0,0.0428582478193825,-0.4493045521917195,2,-0.2032231521861685
2023-01-13,12977.8,23450.0,-1.1866984271527607,-0.8520057992716183,2,-1.0193521132121894
2023-01-16,19646.4,23500.0,-1.6780151210222778,-0.1767815637120437,2,-0.9273983423671608
2023-01-17,24731.3,23500.0,-2.1351590587940747,0.5810283193089464,2,-0.7770653697425642
2023-01-18,6100.99,23470.0,-0.6173317414412156,-0.2771022948860774,2,-0.4472170181636465
2023-01-19,27480.51,23490.0,-2.375040497761947,0.9483870739279794,2,-0.7133267119169838
2023-01-20,,23490.0,,1.2137274803125973,1,
2023-01-23,,23490.0,,0.9200835204956409,1,
2023-01-24,,23490.0,,0.9905906104473742,1,
2023-01-25,,,,,0,
2023-01-26,,,,,0,
2023-01-27,8655.14,23540.0,-0.8091346375268381,1.515954876067452,2,0.3534101192703069
2023-01-30,10922.57,23540.0,-0.9989310737690519,1.5225463480590355,2,0.26180763714499183
2023-01-31,12154.86,23560.0,-1.0664831806843187,1.6059199631240246,2,0.26971839121985297
2023-02-01,36673.59,23520.0,-2.839058757558538,,1,
2023-02-02,2379.53,23525.0,-0.14061558671524824,,1,
2023-02-03,,23560.0,,1.193486447566301,1,
2023-02-06,-20516.49,23560.0,1.6170667866704793,1.1518797781601897,2,1.3844732824153345
2023-02-07,-30849.73,23550.0,2.3878724503685027,0.9168003507652571,2,1.65233640056688
2023-02-08,-42924.56,23620.0,2.9832919765733146,1.600585249203756,2,2.2919386128885355
2023-02-09,-37079.82,23625.0,2.3812979692426737,1.5320743071127865,2,1.95668613817773
2023-02-10,-11041.49,23625.0,0.6433889279329418,1.251616662453989,2,0.9475027951934654
2023-02-13,516.6,23630.0,-0.12115918530332069,1.2447617446137107,2,0.561801279655195
2023-02-14,-8184.53,23700.0,0.44033484350417124,1.6908463619889522,2,1.0655906027465618
2023-02-15,-11075.33,23700.0,0.6152179668492008,1.2412343975913636,2,0.9282261822202822
2023-02-16,3565.0,23695.0,-0.34623272819579837,1.1625301465194091,2,0.40814870916180535
2023-02-17,-14999.9,23685.0,0.8491275979790716,1.086328808904637,2,0.9677282034418543
2023-02-20,-28000.1,23830.0,1.6210186547746088,1.882053003849108,2,1.7515358293118584
2023-02-21,-15066.0,23830.0,0.7768049179981156,1.4204817904462474,2,1.0986433542221814
2023-02-22,12249.89,23800.0,-0.928376216171762,1.2082796284147375,2,0.13995170612148772
2023-02-23,-2829.17,23830.0,0.010649085600174756,1.3644781550039096,2,0.6875636203020422
2023-02-24,-9454.66,23860.0,0.4140390582444515,1.5249316155143735,2,0.9694853368794125
2023-02-27,-5237.11,23920.0,0.14060015521582694,1.0131469045358632,2,0.5768735298758451
2023-02-28,-3394.34,23920.0,0.020822878444475265,0.9963906574742726,2,0.5086067679593739
2023-03-01,-1350.0,23850.0,-0.11191525880418099,0.7438068521166973,2,0.31594579665625816
2023-03-02,-900.0,23850.0,-0.14206713089404516,0.5277531360678277,2,0.19284300258689127
2023-03-03,8954.75,23765.0,-0.7518104879320234,-0.2577362108505243,2,-0.5047733493912738
2023-03-06,3183.35,23820.0,-0.384743730872599,-0.34738002269993046,2,-0.36606187678626473
2023-03-07,65.74,23760.0,-0.2170540402074568,-0.8008038822295492,2,-0.5089289612185031
2023-03-08,-29177.89,23760.0,1.5724018153830288,-0.3276261668131768,2,0.622387824284926
2023-03-09,1770.56,23780.0,-0.35762329135740595,-0.2155899604899901,2,-0.286606625923698
2023-03-10,-5099.79,23780.0,0.06258176130067039,0.4066873467185581,2,0.23463455400961425
2023-03-13,16124.2,23820.0,-1.2204552089447556,0.2672894958552403,2,-0.4765828565447576
2023-03-14,9248.68,23750.0,-0.7661804848890358,0.17909549964641974,2,-0.29354249262130805
2023-03-15,18940.4,23720.0,-1.3182887132519203,-0.06971250823077922,2,-0.6940006107413498
2023-03-16,-2846.53,23620.0,0.05445144036819687,-1.04965209996418,2,-0.4976003297979916
2023-03-17,10999.81,23620.0,-0.7829914457739778,-1.021244668732342,2,-0.90211805725316
2023-03-20,-1149.04,23720.0,0.01125157723436379,-0.5342687318756355,2,-0.26150857732063587
2023-03-21,-754.13,23680.0,-0.007631392267927914,-0.3172906823196491,2,-0.1624610372937885
2023-03-22,,23680.0,,-0.08233922033531617,1,
2023-03-23,,23570.0,,-0.19126200089136855,1,
2023-03-24,,23530.0,,-0.565660175361707,1,
2023-03-27,,23550.0,,-1.2743268424358203,1,
2023-03-28,,23550.0,,-0.936840803422329,1,
2023-03-29,,23550.0,,-0.9493014029358648,1,
2023-03-30,,23530.0,,-0.16721988412693772,1,
2023-03-31,,23520.0,,0.0988615847239738,1,
2023-04-03,,23480.0,,-0.4537563619035794,1,
2023-04-04,,23480.0,,-0.5131062225891323,1,
2023-04-05,,23480.0,,-0.5330855009705799,1,
2023-04-06,,23480.0,,-0.3749764648553572,1,
2023-04-07,,23480.0,,-0.3445012719298921,1,
2023-04-10,,23450.0,,-0.26628330308691633,1,
2023-04-11,,23460.0,,-0.1566588319467713,1,
2023-04-12,10695.35,23470.0,-0.7740318919913557,-0.08303268891017075,2,-0.42853229045076324
2023-04-13,16056.89,23450.0,-1.1424961148528416,-0.30261190211030625,2,-0.7225540084815739
2023-04-14,25108.16,23450.0,-1.6190889442330272,-0.2888678069738723,2,-0.9539783756034498
2023-04-17,-3261.65,23460.0,0.0842832632171326,0.16111458396485107,2,0.12269892359099183
2023-04-18,-926.86,23520.0,-0.05708306789946718,0.7102681329037214,2,0.3265925325021271
2023-04-19,-3133.22,23520.0,0.07790350759749172,0.5902669839823034,2,0.33408524578989757
2023-04-20,-6177.31,23500.0,0.26444314568513666,0.5839402547109268,2,0.42419170019803176
2023-04-21,-8807.0,23500.0,0.40653315336375856,0.5839176974735584,2,0.49522542541865844
2023-04-24,-918.63,23500.0,-0.11020570500512371,0.47204351497940883,2,0.18091890498714255
2023-04-25,16459.79,23480.0,-1.2038097699862205,-0.42232631300297047,2,-0.8130680414945954
2023-04-26,0.0,23480.0,-0.23177105779334303,-0.4181515925091196,2,-0.32496132515123133
2023-04-27,1652.15,23500.0,-0.34625381817000234,0.04367223327577736,2,-0.1512907924471125
2023-04-28,-91.78,23480.0,-0.22410638107008865,-0.18180549435366175,2,-0.2029559377118752
2023-05-01,,23480.0,,-0.17411578021064805,1,
2023-05-02,,23480.0,,0.057305791503580075,1,
2023-05-03,,23480.0,,0.07768579066546012,1,
2023-05-04,164.49,23450.0,-0.0536325128807942,-0.4899082635272099,2,-0.27177038820400207
2023-05-05,-2806.24,23450.0,0.23389325871450375,-0.2333015349902962,2,0.00029586186210377174
2023-05-08,-2987.25,23450.0,0.24260697241894766,-0.2149535552711709,2,0.013826708573888374
2023-05-09,-15937.32,23420.0,1.3783269377749021,-0.5545599122796093,2,0.4118835127476464
2023-05-10,-8022.81,23460.0,0.6816988661166167,-0.03249421309467138,2,0.32460232651097265
2023-05-11,-11955.73,23450.0,0.9908884461655636,0.23823663570626608,2,0.6145625409359148
2023-05-12,-15855.14,23450.0,1.3322445379999146,0.25300362109152064,2,0.7926240795457176
2023-05-15,-2078.32,23450.0,0.17959544451791695,0.31770824572231754,2,0.24865184512011723
2023-05-16,-2913.81,23450.0,0.2945864108313532,0.783946880457767,2,0.5392666456445601
2023-05-17,5000.0,23470.0,-0.5070504395155994,0.5305742621611524,2,0.011761911322776541
2023-05-18,4497.72,23450.0,-0.4389435654284007,0.43650684028664455,2,-0.0012183625708780677
2023-05-19,8390.86,23450.0,-0.7869821163055758,0.5256556347502372,2,-0.13066324077766928
2023-05-22,10000.0,23480.0,-0.9058336736110577,1.077261344749767,2,0.08571383556935463
2023-05-23,9794.13,23480.0,-0.8484131810632323,1.1254281086334736,2,0.1385074637851207
2023-05-24,10000.0,23480.0,-0.835348153291815,0.7906475772124344,2,-0.022350288039690303
2023-05-25,9000.0,23480.0,-0.7104338325662959,1.1456624601934204,2,0.21761431381356228
2023-05-26,9999.8,23525.0,-0.8037485145352931,1.8661322828559868,2,0.5311918841603469
2023-05-29,5500.0,23530.0,-0.3610699830104871,1.3749840471528219,2,0.5069570320711674
2023-05-30,8152.39,23540.0,-0.5970639458790347,1.5260503200440465,2,0.4644931870825059
2023-05-31,2510.73,23500.0,0.0232335668636051,0.7777348942110627,2,0.4004842305373339
2023-06-01,2203.75,23500.0,0.05805546155325143,0.7516994131377245,2,0.404877437345488
2023-06-02,6600.0,23500.0,-0.3967208630004734,-0.05394073561561895,2,-0.22533079930804617
2023-06-05,3484.39,23520.0,-0.08789395202825333,0.22280384225586483,2,0.06745494511380576
2023-06-06,2683.18,23490.0,-0.014762862703972812,-0.4939392620287505,2,-0.2543510623663616
2023-06-07,6287.47,23490.0,-0.48163018490712073,0.22546469266855332,2,-0.12808274611928372
2023-06-08,3090.08,23490.0,-0.0834537877058964,0.19067166010817105,2,0.053608936201137325
2023-06-09,0.0,23520.0,0.2589539816896392,0.7561553311185664,2,0.5075546564041028
2023-06-12,0.0,23550.0,0.2625719275271093,0.9323535477389457,2,0.5974627376330275
2023-06-13,0.0,23580.0,0.2649384389638293,2.0692685972816833,2,1.1671035181227563
2023-06-14,0.0,23580.0,0.26169517503418355,1.9623803239578523,2,1.1120377494960179
2023-06-15,0.0,23575.0,0.258568326004178,1.779349382556324,2,1.018958854280251
2023-06-16,0.0,23565.0,0.255551081917372,0.9814134023770397,2,0.6184822421472058
2023-06-19,0.0,23570.0,0.25263717839285654,0.47654178319664986,2,0.3645894807947532
2023-06-20,0.0,23600.0,0.24982084162861495,0.45176988248935845,2,0.3507953620589867
2023-06-21,0.0,23620.0,0.24709674003875903,0.9080651544347306,2,0.5775809472367448
2023-06-22,0.0,23610.0,0.2444599415984138,0.7584895163212702,2,0.501474728959842
2023-06-23,0.0,23625.0,0.24190587611622688,1.3271068478917463,2,0.7845063620039866
2023-06-26,0.0,23610.0,0.23943030177503932,0.8158978218023744,2,0.5276640617887068
2023-06-27,0.0,23630.0,0.2370292753811131,0.5406451479508755,2,0.3888372116659943
2023-06-28,0.0,23630.0,0.23469912584535613,-0.007434716508367944,2,0.1136322046684941
2023-06-29,-293.83,23630.0,0.27196219229758956,0.2329019800288145,2,0.252432086163202
2023-06-30,0.0,23630.0,0.22945505369006258,-0.19951852957829583,2,0.014968262055883377
2023-07-03,0.0,23720.0,0.22732589928691624,2.5201533443632385,2,1.3737396218250773
2023-07-04,0.0,23700.0,0.22525498035010502,1.4098663958297126,2,0.8175606880899088
2023-07-05,0.0,23700.0,0.20178700754289156,1.3584141792343127,2,0.7801005933886022
2023-07-06,0.0,23800.0,0.16832280128023216,3.469190371751541,2,1.8187565865158866
2023-07-07,0.0,23750.0,0.11717581869156107,2.183646325123222,2,1.1504110719073917
2023-07-10,0.0,23750.0,0.12740400956708964,0.1435176465784856,2,0.13546082807278761
2023-07-11,0.0,23700.0,0.13025468176534846,-0.5118923074314106,2,-0.19081881283303104
2023-07-12,0.0,23690.0,0.14017805107520917,-0.7150170984642589,2,-0.28741952369452484
2023-07-13,0.0,23670.0,0.16082678919125634,-3.0831114492405614,2,-1.4611423300246524
2023-07-14,0.0,23670.0,0.1926537525123792,-1.9434334354532536,2,-0.8753898414704372
2023-07-17,0.0,23700.0,0.1956842470805709,-1.2913712848313426,2,-0.5478435188753858
2023-07-18,0.0,23700.0,0.15511685040691553,-0.3130981143138672,2,-0.07899063195347583
2023-07-19,0.0,23660.0,0.15511685040691553,-0.9237731205523484,2,-0.38432813507271646
2023-07-20,0.0,23660.0,0.14955921624770172,-0.5157024522853484,2,-0.18307161801882332
2023-07-21,0.0,23660.0,0.14987572963029455,-0.5202369597410189,2,-0.18518061505536218
2023-07-24,0.0,23700.0,0.14857166940542568,-0.3259551084035454,2,-0.08869171949905987
2023-07-25,0.0,23720.0,0.14730107074201657,0.07257623220417783,2,0.1099386514730972
2023-07-26,0.0,23700.0,0.1460625265252798,0.46521817075453403,2,0.3056403486399069
2023-07-27,0.0,23700.0,0.14551237206940956,0.44109924827415165,2,0.2933058101717806
2023-07-28,0.0,23700.0,0.1553423761218491,0.420029070844036,2,0.2876857234829425
2023-07-31,0.0,23720.0,0.16594252304483084,-0.012732913752818271,2,0.07660480464600629
2023-08-01,0.0,23700.0,0.2430509869875457,-0.8795331580066408,2,-0.31824108550954755
2023-08-02,0.0,23720.0,0.28242362712025615,-0.04197042600604124,2,0.12022660055710746
2023-08-03,0.0,23760.0,0.3568078721936789,0.7906458215609273,2,0.5737268468773031
2023-08-04,0.0,23780.0,0.5108451905670138,1.1767324529465608,2,0.8437888217567873
2023-08-07,0.0,23800.0,0.5259005712001206,1.136895711011194,2,0.8313981411056572
2023-08-08,0.0,23800.0,0.5487167048647119,1.5020686820915856,2,1.0253926934781488
2023-08-09,0.0,23800.0,0.5262767663003984,1.0576962580791434,2,0.7919865121897709
2023-08-10,0.0,23815.0,0.5052271129289517,0.5295003240801698,2,0.5173637185045608
2023-08-11,0.0,23815.0,0.47948320634075203,0.11120259940955031,2,0.2953429028751512
2023-08-14,0.0,23830.0,0.45564617754541475,0.009037394951934487,2,0.23234178624867463
2023-08-15,0.0,23900.0,0.43182676053530994,1.3841741495388427,2,0.9080004550370763
2023-08-16,0.0,24000.0,0.4096422234988855,3.040838986708035,2,1.7252406051034603
2023-08-17,0.0,24010.0,0.3856434071898483,2.7080196595916273,2,1.5468315333907379
2023-08-18,0.0,24000.0,0.3706291995091261,2.3895115092647368,2,1.3800703543869315
2023-08-21,0.0,24140.0,0.3412858419484776,3.7734726183942033,2,2.0573792301713403
2023-08-22,0.0,24140.0,0.32212673478733633,2.577247993033821,2,1.4496873639105785
2023-08-23,0.0,24060.0,0.2973180771889518,0.1766583078817149,2,0.23698819253533338
2023-08-24,0.0,24060.0,0.274161412416951,0.03710865830267815,2,0.1556350353598146
2023-08-25,0.0,24060.0,0.2428628551299539,0.152529672462755,2,0.19769626379635447
2023-08-28,0.0,24170.0,0.20488153490786368,-0.2620833153126346,2,-0.028600890202385473
2023-08-29,0.0,24200.0,0.16821355830311574,0.11655089324860975,2,0.14238222577586274
2023-08-30,0.0,24220.0,0.11611371497999534,1.425030638750185,2,0.7705721768650902
2023-08-31,0.0,24200.0,-0.1290994448721599,1.1177864881905746,2,0.49434352165920736
2023-09-01,,24200.0,,1.0821988172226416,1,
2023-09-04,,24200.0,,-0.3824572782974004,1,
2023-09-05,0.0,24200.0,-0.13130643285827673,-0.7578495902554842,2,-0.4445780115568804
2023-09-06,0.0,24180.0,-0.13130643285827673,-1.2431471019291096,2,-0.6872267673936931
2023-09-07,0.0,24180.0,-0.13130643285827673,-0.9523283456945422,2,-0.5418173892764094
2023-09-08,,24180.0,,-0.9310150113371075,1,
2023-09-11,,24180.0,,-0.9169105235487296,1,
2023-09-12,0.0,24200.0,-0.13363062095473985,-0.6545068798265243,2,-0.3940687503906321
2023-09-13,0.0,24200.0,-0.13363062095473985,-0.39367436107760306,2,-0.26365249101617144
2023-09-14,0.0,24200.0,-0.13363062095473985,-0.38990130693983155,2,-0.2617659639472857
2023-09-15,0.0,24260.0,-0.13363062095473985,0.3705211466095476,2,0.11844526282740388
2023-09-18,0.0,24280.0,-0.13363062095473985,0.6103582580079965,2,0.2383638185266283
2023-09-19,0.0,24350.0,-0.13363062095473985,1.2018311996195403,2,0.5341002893324003
2023-09-20,0.0,24430.0,-0.13363062095473985,2.07664130075443,2,0.9715053398998452
2023-09-21,-10000.0,24350.0,7.3496841525916,1.0799676910534683,2,4.214825921822534
2023-09-22,-10000.0,24350.0,5.149549217441939,0.3441864920589719,2,2.7468678547504553
2023-09-25,-10000.0,24400.0,4.165476020359541,0.6998553569590911,2,2.432665688659316
2023-09-26,-20000.0,24450.0,5.535260657715371,0.4513765156406838,2,2.9933185866780274
2023-09-27,-20000.0,24450.0,4.370036867375627,-0.4908567114624978,2,1.9395900779565647
2023-09-28,-19999.8,24450.0,3.705102342605996,0.4823882720797775,2,2.093745307342887
2023-09-29,-3800.0,24450.0,0.42776008518189895,0.48861056789344703,2,0.45818532653767297
2023-10-02,-6900.0,24550.0,1.0181526899359115,1.0547507677928327,2,1.036451728864372
2023-10-03,-10000.0,24550.0,1.5662633001986457,0.43722788326443013,2,1.0017455917315379
2023-10-04,-10000.0,24550.0,1.501189349107403,0.41739837893340087,2,0.959293864020402
2023-10-05,-9999.9,24550.0,1.44080419916836,0.38981377038021947,2,0.9153089847742897
2023-10-06,-9999.9,24550.0,1.3845161992149875,0.3626051338476187,2,0.8735606665313032
2023-10-09,-4999.9,24660.0,0.44352213105459903,0.46191980547074635,2,0.4527209682626727
2023-10-10,-9999.8,24550.0,1.3164375662739927,-1.002179135564421,2,0.15712921535478586
2023-10-11,-10000.0,24730.0,1.2676894437445743,1.3457957024274003,2,1.3067425730859874
2023-10-12,-19999.9,24550.0,2.7868121880407033,-1.0559099259242184,2,0.8654511310582425
2023-10-13,-20000.0,24620.0,2.5632347383439953,-0.13896668553618774,2,1.2121340264039038
2023-10-16,-19999.7,24620.0,2.3794309903454054,-1.598998772535507,2,0.3902161089049492
2023-10-17,-17950.0,24640.0,1.9594780457963454,0.12394951894933753,2,1.0417137823728415
